"Provider","claim_count","total_reimbursed","avg_claim_value","overall_avg_claim","review_flag"
PRV51858,61,14380,235.7377049180328,1740.6793685691955,Normal
PRV54780,21,4950,235.71428571428572,1740.6793685691955,Normal
PRV51032,23,5420,235.65217391304347,1740.6793685691955,Normal
PRV51754,9,2120,235.55555555555554,1740.6793685691955,Normal
PRV55273,18,4240,235.55555555555554,1740.6793685691955,Normal
PRV51616,26,6120,235.3846153846154,1740.6793685691955,Normal
PRV53540,13,3060,235.3846153846154,1740.6793685691955,Normal
PRV51175,41,9650,235.3658536585366,1740.6793685691955,Normal
PRV53553,30,7060,235.33333333333334,1740.6793685691955,Normal
PRV52310,454,106790,235.2202643171806,1740.6793685691955,Normal
PRV56345,572,134510,235.15734265734267,1740.6793685691955,Normal
PRV57691,51,11990,235.09803921568627,1740.6793685691955,Normal
PRV57623,4,940,235.0,1740.6793685691955,Normal
PRV57536,79,18560,234.9367088607595,1740.6793685691955,Normal
PRV56367,45,10550,234.44444444444446,1740.6793685691955,Normal
PRV57610,32,7500,234.375,1740.6793685691955,Normal
PRV51171,59,13820,234.23728813559322,1740.6793685691955,Normal
PRV55187,125,29270,234.16,1740.6793685691955,Normal
PRV51776,54,12640,234.07407407407408,1740.6793685691955,Normal
PRV53260,134,31320,233.73134328358208,1740.6793685691955,Normal
PRV52483,223,52110,233.67713004484304,1740.6793685691955,Normal
PRV54370,181,42270,233.53591160220995,1740.6793685691955,Normal
PRV52386,237,55300,233.33333333333334,1740.6793685691955,Normal
PRV56045,120,27980,233.16666666666666,1740.6793685691955,Normal
PRV55079,47,10940,232.7659574468085,1740.6793685691955,Normal
PRV55794,11,2560,232.72727272727272,1740.6793685691955,Normal
PRV51200,19,4420,232.6315789473684,1740.6793685691955,Normal
PRV52981,369,85830,232.60162601626016,1740.6793685691955,Normal
PRV57137,43,9990,232.32558139534885,1740.6793685691955,Normal
PRV55920,110,25550,232.27272727272728,1740.6793685691955,Normal
PRV56262,15,3480,232.0,1740.6793685691955,Normal
PRV53726,16,3710,231.875,1740.6793685691955,Normal
PRV54349,77,17850,231.8181818181818,1740.6793685691955,Normal
PRV53031,6,1390,231.66666666666666,1740.6793685691955,Normal
PRV54455,6,1390,231.66666666666666,1740.6793685691955,Normal
PRV55081,30,6950,231.66666666666666,1740.6793685691955,Normal
PRV55295,88,20380,231.5909090909091,1740.6793685691955,Normal
PRV57654,72,16670,231.52777777777777,1740.6793685691955,Normal
PRV55357,161,37270,231.49068322981367,1740.6793685691955,Normal
PRV51478,17,3930,231.1764705882353,1740.6793685691955,Normal
PRV57421,35,8080,230.85714285714286,1740.6793685691955,Normal
PRV54437,14,3230,230.71428571428572,1740.6793685691955,Normal
PRV55535,42,9690,230.71428571428572,1740.6793685691955,Normal
PRV55036,64,14760,230.625,1740.6793685691955,Normal
PRV55959,324,74710,230.58641975308643,1740.6793685691955,Normal
PRV55876,19,4380,230.52631578947367,1740.6793685691955,Normal
PRV54210,20,4610,230.5,1740.6793685691955,Normal
PRV55898,27,6220,230.37037037037038,1740.6793685691955,Normal
PRV54246,43,9900,230.2325581395349,1740.6793685691955,Normal
PRV57332,98,22560,230.20408163265307,1740.6793685691955,Normal
PRV51047,11,2530,230.0,1740.6793685691955,Normal
PRV53656,5,1150,230.0,1740.6793685691955,Normal
PRV53864,2,460,230.0,1740.6793685691955,Normal
PRV56596,18,4140,230.0,1740.6793685691955,Normal
PRV56771,2,460,230.0,1740.6793685691955,Normal
PRV52416,42,9650,229.76190476190476,1740.6793685691955,Normal
PRV55010,289,66400,229.75778546712803,1740.6793685691955,Normal
PRV56718,142,32620,229.71830985915494,1740.6793685691955,Normal
PRV52492,34,7810,229.7058823529412,1740.6793685691955,Normal
PRV55734,310,71190,229.6451612903226,1740.6793685691955,Normal
PRV57339,458,105130,229.5414847161572,1740.6793685691955,Normal
PRV51731,38,8720,229.47368421052633,1740.6793685691955,Normal
PRV53767,18,4130,229.44444444444446,1740.6793685691955,Normal
PRV52013,62,14210,229.19354838709677,1740.6793685691955,Normal
PRV55275,54,12370,229.07407407407408,1740.6793685691955,Normal
PRV53310,10,2290,229.0,1740.6793685691955,Normal
PRV57516,10,2290,229.0,1740.6793685691955,Normal
PRV52666,39,8930,228.97435897435898,1740.6793685691955,Normal
PRV51155,115,26330,228.95652173913044,1740.6793685691955,Normal
PRV56154,19,4350,228.94736842105263,1740.6793685691955,Normal
PRV54893,8,1830,228.75,1740.6793685691955,Normal
PRV55635,59,13490,228.64406779661016,1740.6793685691955,Normal
PRV51694,26,5940,228.46153846153845,1740.6793685691955,Normal
PRV55220,102,23280,228.23529411764707,1740.6793685691955,Normal
PRV52185,68,15510,228.08823529411765,1740.6793685691955,Normal
PRV52356,98,22350,228.0612244897959,1740.6793685691955,Normal
PRV55935,550,125030,227.3272727272727,1740.6793685691955,Normal
PRV56149,27,6130,227.03703703703704,1740.6793685691955,Normal
PRV56635,10,2270,227.0,1740.6793685691955,Normal
PRV52436,44,9980,226.8181818181818,1740.6793685691955,Normal
PRV55541,134,30380,226.71641791044777,1740.6793685691955,Normal
PRV53991,62,14050,226.61290322580646,1740.6793685691955,Normal
PRV53875,41,9290,226.58536585365854,1740.6793685691955,Normal
PRV54438,272,61630,226.5808823529412,1740.6793685691955,Normal
PRV52168,78,17660,226.4102564102564,1740.6793685691955,Normal
PRV56241,140,31640,226.0,1740.6793685691955,Normal
PRV57014,76,17170,225.92105263157896,1740.6793685691955,Normal
PRV52928,41,9260,225.85365853658536,1740.6793685691955,Normal
PRV53940,97,21890,225.6701030927835,1740.6793685691955,Normal
PRV53306,78,17600,225.64102564102564,1740.6793685691955,Normal
PRV51989,18,4060,225.55555555555554,1740.6793685691955,Normal
PRV55464,29,6540,225.51724137931035,1740.6793685691955,Normal
PRV57512,108,24330,225.27777777777777,1740.6793685691955,Normal
PRV51563,19,4280,225.26315789473685,1740.6793685691955,Normal
PRV57761,82,18470,225.2439024390244,1740.6793685691955,Normal
PRV54005,8,1800,225.0,1740.6793685691955,Normal
PRV54019,4,900,225.0,1740.6793685691955,Normal
PRV55448,40,9000,225.0,1740.6793685691955,Normal
PRV55473,6,1350,225.0,1740.6793685691955,Normal
PRV56993,24,5400,225.0,1740.6793685691955,Normal
PRV57140,2,450,225.0,1740.6793685691955,Normal
PRV57692,2,450,225.0,1740.6793685691955,Normal
PRV56553,65,14620,224.92307692307693,1740.6793685691955,Normal
PRV53916,192,43180,224.89583333333334,1740.6793685691955,Normal
PRV56741,25,5620,224.8,1740.6793685691955,Normal
PRV54599,17,3820,224.7058823529412,1740.6793685691955,Normal
PRV54237,234,52560,224.6153846153846,1740.6793685691955,Normal
PRV55856,54,12120,224.44444444444446,1740.6793685691955,Normal
PRV51847,42,9420,224.28571428571428,1740.6793685691955,Normal
PRV53716,33,7400,224.24242424242425,1740.6793685691955,Normal
PRV51942,53,11880,224.1509433962264,1740.6793685691955,Normal
PRV53428,22,4930,224.0909090909091,1740.6793685691955,Normal
PRV52879,120,26880,224.0,1740.6793685691955,Normal
PRV53836,49,10970,223.87755102040816,1740.6793685691955,Normal
PRV57150,166,37160,223.85542168674698,1740.6793685691955,Normal
PRV52673,87,19470,223.79310344827587,1740.6793685691955,Normal
PRV55296,57,12750,223.68421052631578,1740.6793685691955,Normal
PRV53828,28,6260,223.57142857142858,1740.6793685691955,Normal
PRV53871,1220,272730,223.54918032786884,1740.6793685691955,Normal
PRV54421,65,14530,223.53846153846155,1740.6793685691955,Normal
PRV56948,3,670,223.33333333333334,1740.6793685691955,Normal
PRV53454,25,5580,223.2,1740.6793685691955,Normal
PRV54574,35,7800,222.85714285714286,1740.6793685691955,Normal
PRV56406,201,44770,222.7363184079602,1740.6793685691955,Normal
PRV54223,74,16480,222.7027027027027,1740.6793685691955,Normal
PRV54254,104,23140,222.5,1740.6793685691955,Normal
PRV55218,94,20910,222.4468085106383,1740.6793685691955,Normal
PRV54526,46,10230,222.3913043478261,1740.6793685691955,Normal
PRV55571,61,13560,222.29508196721312,1740.6793685691955,Normal
PRV52247,49,10890,222.24489795918367,1740.6793685691955,Normal
PRV51458,56,12440,222.14285714285714,1740.6793685691955,Normal
PRV54432,5,1110,222.0,1740.6793685691955,Normal
PRV55909,107,23750,221.9626168224299,1740.6793685691955,Normal
PRV56186,12,2660,221.66666666666666,1740.6793685691955,Normal
PRV54927,102,22600,221.5686274509804,1740.6793685691955,Normal
PRV53455,39,8640,221.53846153846155,1740.6793685691955,Normal
PRV51762,14,3100,221.42857142857142,1740.6793685691955,Normal
PRV53783,30,6640,221.33333333333334,1740.6793685691955,Normal
PRV52521,113,25000,221.23893805309734,1740.6793685691955,Normal
PRV57011,17,3760,221.1764705882353,1740.6793685691955,Normal
PRV55964,37,8180,221.0810810810811,1740.6793685691955,Normal
PRV55904,28,6190,221.07142857142858,1740.6793685691955,Normal
PRV55436,11,2430,220.9090909090909,1740.6793685691955,Normal
PRV52418,35,7730,220.85714285714286,1740.6793685691955,Normal
PRV52727,12,2650,220.83333333333334,1740.6793685691955,Normal
PRV54212,54,11920,220.74074074074073,1740.6793685691955,Normal
PRV57239,28,6180,220.71428571428572,1740.6793685691955,Normal
PRV53191,15,3310,220.66666666666666,1740.6793685691955,Normal
PRV56881,78,17200,220.51282051282053,1740.6793685691955,Normal
PRV55307,110,24250,220.45454545454547,1740.6793685691955,Normal
PRV56217,45,9920,220.44444444444446,1740.6793685691955,Normal
PRV52432,58,12780,220.3448275862069,1740.6793685691955,Normal
PRV57236,87,19170,220.3448275862069,1740.6793685691955,Normal
PRV57722,34,7490,220.2941176470588,1740.6793685691955,Normal
PRV56362,60,13210,220.16666666666666,1740.6793685691955,Normal
PRV53846,12,2640,220.0,1740.6793685691955,Normal
PRV55528,4,880,220.0,1740.6793685691955,Normal
PRV57583,14,3080,220.0,1740.6793685691955,Normal
PRV55211,32,7030,219.6875,1740.6793685691955,Normal
PRV55843,213,46740,219.43661971830986,1740.6793685691955,Normal
PRV55652,28,6140,219.28571428571428,1740.6793685691955,Normal
PRV51327,41,8990,219.26829268292684,1740.6793685691955,Normal
PRV56611,123,26970,219.26829268292684,1740.6793685691955,Normal
PRV51216,71,15560,219.1549295774648,1740.6793685691955,Normal
PRV54357,10,2190,219.0,1740.6793685691955,Normal
PRV55847,185,40460,218.7027027027027,1740.6793685691955,Normal
PRV56049,149,32580,218.65771812080536,1740.6793685691955,Normal
PRV53981,22,4810,218.63636363636363,1740.6793685691955,Normal
PRV53307,34,7430,218.52941176470588,1740.6793685691955,Normal
PRV56414,27,5900,218.5185185185185,1740.6793685691955,Normal
PRV56537,104,22710,218.3653846153846,1740.6793685691955,Normal
PRV54701,6,1310,218.33333333333334,1740.6793685691955,Normal
PRV55372,12,2620,218.33333333333334,1740.6793685691955,Normal
PRV53054,49,10690,218.16326530612244,1740.6793685691955,Normal
PRV57730,40,8720,218.0,1740.6793685691955,Normal
PRV51041,34,7410,217.94117647058823,1740.6793685691955,Normal
PRV53614,118,25710,217.88135593220338,1740.6793685691955,Normal
PRV55474,80,17430,217.875,1740.6793685691955,Normal
PRV57460,36,7840,217.77777777777777,1740.6793685691955,Normal
PRV55087,201,43770,217.76119402985074,1740.6793685691955,Normal
PRV54892,49,10670,217.75510204081633,1740.6793685691955,Normal
PRV53971,102,22210,217.7450980392157,1740.6793685691955,Normal
PRV51671,39,8490,217.69230769230768,1740.6793685691955,Normal
PRV51742,13,2830,217.69230769230768,1740.6793685691955,Normal
PRV51306,17,3700,217.64705882352942,1740.6793685691955,Normal
PRV55475,17,3700,217.64705882352942,1740.6793685691955,Normal
PRV56200,58,12600,217.24137931034483,1740.6793685691955,Normal
PRV55297,98,21280,217.14285714285714,1740.6793685691955,Normal
PRV52441,94,20410,217.12765957446808,1740.6793685691955,Normal
PRV51789,32,6940,216.875,1740.6793685691955,Normal
PRV54604,38,8240,216.8421052631579,1740.6793685691955,Normal
PRV57760,22,4770,216.8181818181818,1740.6793685691955,Normal
PRV56616,176,38150,216.76136363636363,1740.6793685691955,Normal
PRV56280,39,8450,216.66666666666666,1740.6793685691955,Normal
PRV56965,3,650,216.66666666666666,1740.6793685691955,Normal
PRV51909,16,3460,216.25,1740.6793685691955,Normal
PRV52288,13,2810,216.15384615384616,1740.6793685691955,Normal
PRV55579,174,37570,215.91954022988506,1740.6793685691955,Normal
PRV54833,88,19000,215.9090909090909,1740.6793685691955,Normal
PRV55255,12,2590,215.83333333333334,1740.6793685691955,Normal
PRV53044,67,14460,215.82089552238807,1740.6793685691955,Normal
PRV56111,93,20060,215.69892473118279,1740.6793685691955,Normal
PRV55368,115,24770,215.3913043478261,1740.6793685691955,Normal
PRV51314,30,6460,215.33333333333334,1740.6793685691955,Normal
PRV55265,201,43280,215.3233830845771,1740.6793685691955,Normal
PRV54157,130,27980,215.23076923076923,1740.6793685691955,Normal
PRV54271,29,6240,215.17241379310346,1740.6793685691955,Normal
PRV54334,105,22590,215.14285714285714,1740.6793685691955,Normal
PRV54163,41,8820,215.1219512195122,1740.6793685691955,Normal
PRV52739,53,11400,215.0943396226415,1740.6793685691955,Normal
PRV51685,55,11830,215.0909090909091,1740.6793685691955,Normal
PRV51181,10,2150,215.0,1740.6793685691955,Normal
PRV52931,14,3010,215.0,1740.6793685691955,Normal
PRV55740,21,4510,214.76190476190476,1740.6793685691955,Normal
PRV53229,139,29840,214.67625899280574,1740.6793685691955,Normal
PRV53759,56,12020,214.64285714285714,1740.6793685691955,Normal
PRV56840,89,19090,214.4943820224719,1740.6793685691955,Normal
PRV55013,83,17800,214.4578313253012,1740.6793685691955,Normal
PRV53261,194,41550,214.17525773195877,1740.6793685691955,Normal
PRV53218,13,2780,213.84615384615384,1740.6793685691955,Normal
PRV57592,79,16880,213.67088607594937,1740.6793685691955,Normal
PRV56862,14,2990,213.57142857142858,1740.6793685691955,Normal
PRV57557,97,20700,213.4020618556701,1740.6793685691955,Normal
PRV54320,102,21760,213.33333333333334,1740.6793685691955,Normal
PRV51771,40,8530,213.25,1740.6793685691955,Normal
PRV52830,34,7250,213.23529411764707,1740.6793685691955,Normal
PRV52919,66,14070,213.1818181818182,1740.6793685691955,Normal
PRV55808,22,4690,213.1818181818182,1740.6793685691955,Normal
PRV52406,63,13420,213.015873015873,1740.6793685691955,Normal
PRV54660,24,5110,212.91666666666666,1740.6793685691955,Normal
PRV53796,28,5960,212.85714285714286,1740.6793685691955,Normal
PRV57552,11,2340,212.72727272727272,1740.6793685691955,Normal
PRV54627,26,5530,212.69230769230768,1740.6793685691955,Normal
PRV52423,54,11480,212.59259259259258,1740.6793685691955,Normal
PRV54112,31,6590,212.58064516129033,1740.6793685691955,Normal
PRV56688,37,7860,212.43243243243242,1740.6793685691955,Normal
PRV54309,29,6160,212.41379310344828,1740.6793685691955,Normal
PRV51898,59,12520,212.20338983050848,1740.6793685691955,Normal
PRV51922,24,5090,212.08333333333334,1740.6793685691955,Normal
PRV57676,15,3180,212.0,1740.6793685691955,Normal
PRV54681,301,63790,211.9269102990033,1740.6793685691955,Normal
PRV53403,72,15250,211.80555555555554,1740.6793685691955,Normal
PRV52742,6,1270,211.66666666666666,1740.6793685691955,Normal
PRV56702,224,47350,211.38392857142858,1740.6793685691955,Normal
PRV51656,23,4860,211.30434782608697,1740.6793685691955,Normal
PRV52848,25,5280,211.2,1740.6793685691955,Normal
PRV57504,28,5910,211.07142857142858,1740.6793685691955,Normal
PRV55469,10,2110,211.0,1740.6793685691955,Normal
PRV51571,22,4640,210.9090909090909,1740.6793685691955,Normal
PRV53644,22,4640,210.9090909090909,1740.6793685691955,Normal
PRV51091,44,9270,210.6818181818182,1740.6793685691955,Normal
PRV51309,18,3790,210.55555555555554,1740.6793685691955,Normal
PRV52417,20,4210,210.5,1740.6793685691955,Normal
PRV55621,62,13030,210.16129032258064,1740.6793685691955,Normal
PRV51990,89,18690,210.0,1740.6793685691955,Normal
PRV52263,3,630,210.0,1740.6793685691955,Normal
PRV52383,74,15540,210.0,1740.6793685691955,Normal
PRV52724,24,5040,210.0,1740.6793685691955,Normal
PRV53344,3,630,210.0,1740.6793685691955,Normal
PRV53732,15,3150,210.0,1740.6793685691955,Normal
PRV56099,3,630,210.0,1740.6793685691955,Normal
PRV52728,15,3140,209.33333333333334,1740.6793685691955,Normal
PRV57550,29,6070,209.31034482758622,1740.6793685691955,Normal
PRV53944,104,21740,209.03846153846155,1740.6793685691955,Normal
PRV57336,135,28220,209.03703703703704,1740.6793685691955,Normal
PRV57002,50,10450,209.0,1740.6793685691955,Normal
PRV56366,9,1880,208.88888888888889,1740.6793685691955,Normal
PRV51795,36,7510,208.61111111111111,1740.6793685691955,Normal
PRV54535,34,7090,208.52941176470588,1740.6793685691955,Normal
PRV52824,42,8740,208.0952380952381,1740.6793685691955,Normal
PRV56745,132,27460,208.03030303030303,1740.6793685691955,Normal
PRV54553,18,3740,207.77777777777777,1740.6793685691955,Normal
PRV57522,40,8310,207.75,1740.6793685691955,Normal
PRV55695,73,15150,207.53424657534248,1740.6793685691955,Normal
PRV52174,4,830,207.5,1740.6793685691955,Normal
PRV52218,8,1660,207.5,1740.6793685691955,Normal
PRV54048,4,830,207.5,1740.6793685691955,Normal
PRV57474,4,830,207.5,1740.6793685691955,Normal
PRV55554,78,16180,207.43589743589743,1740.6793685691955,Normal
PRV51895,18,3730,207.22222222222223,1740.6793685691955,Normal
PRV56038,7,1450,207.14285714285714,1740.6793685691955,Normal
PRV57597,227,47000,207.04845814977975,1740.6793685691955,Normal
PRV54353,32,6620,206.875,1740.6793685691955,Normal
PRV52211,130,26860,206.6153846153846,1740.6793685691955,Normal
PRV52212,64,13220,206.5625,1740.6793685691955,Normal
PRV56164,27,5570,206.2962962962963,1740.6793685691955,Normal
PRV53968,32,6600,206.25,1740.6793685691955,Normal
PRV52349,99,20410,206.16161616161617,1740.6793685691955,Normal
PRV51802,24,4930,205.41666666666666,1740.6793685691955,Normal
PRV55991,32,6570,205.3125,1740.6793685691955,Normal
PRV52274,38,7800,205.26315789473685,1740.6793685691955,Normal
PRV51765,14,2870,205.0,1740.6793685691955,Normal
PRV52471,8,1640,205.0,1740.6793685691955,Normal
PRV53596,4,820,205.0,1740.6793685691955,Normal
PRV54014,2,410,205.0,1740.6793685691955,Normal
PRV56514,6,1230,205.0,1740.6793685691955,Normal
PRV54000,206,42220,204.95145631067962,1740.6793685691955,Normal
PRV55677,84,17200,204.76190476190476,1740.6793685691955,Normal
PRV51341,71,14530,204.64788732394365,1740.6793685691955,Normal
PRV53325,63,12890,204.6031746031746,1740.6793685691955,Normal
PRV52260,63,12880,204.44444444444446,1740.6793685691955,Normal
PRV54167,9,1840,204.44444444444446,1740.6793685691955,Normal
PRV56151,87,17780,204.367816091954,1740.6793685691955,Normal
PRV55331,23,4700,204.34782608695653,1740.6793685691955,Normal
PRV56397,47,9600,204.25531914893617,1740.6793685691955,Normal
PRV54462,80,16330,204.125,1740.6793685691955,Normal
PRV56928,32,6530,204.0625,1740.6793685691955,Normal
PRV57496,38,7750,203.94736842105263,1740.6793685691955,Normal
PRV56941,21,4280,203.8095238095238,1740.6793685691955,Normal
PRV54091,112,22820,203.75,1740.6793685691955,Normal
PRV57282,41,8350,203.65853658536585,1740.6793685691955,Normal
PRV54323,51,10380,203.52941176470588,1740.6793685691955,Normal
PRV52820,32,6510,203.4375,1740.6793685691955,Normal
PRV52039,50,10170,203.4,1740.6793685691955,Normal
PRV55741,6,1220,203.33333333333334,1740.6793685691955,Normal
PRV56073,12,2440,203.33333333333334,1740.6793685691955,Normal
PRV52897,45,9140,203.11111111111111,1740.6793685691955,Normal
PRV51547,13,2640,203.07692307692307,1740.6793685691955,Normal
PRV55855,114,23150,203.0701754385965,1740.6793685691955,Normal
PRV51937,90,18270,203.0,1740.6793685691955,Normal
PRV57255,34,6890,202.64705882352942,1740.6793685691955,Normal
PRV53688,17,3440,202.35294117647058,1740.6793685691955,Normal
PRV52629,61,12320,201.9672131147541,1740.6793685691955,Normal
PRV55326,58,11700,201.72413793103448,1740.6793685691955,Normal
PRV54430,64,12900,201.5625,1740.6793685691955,Normal
PRV57509,58,11690,201.55172413793105,1740.6793685691955,Normal
PRV53486,28,5640,201.42857142857142,1740.6793685691955,Normal
PRV54030,14,2820,201.42857142857142,1740.6793685691955,Normal
PRV56502,7,1410,201.42857142857142,1740.6793685691955,Normal
PRV56206,31,6240,201.29032258064515,1740.6793685691955,Normal
PRV55885,8,1610,201.25,1740.6793685691955,Normal
PRV51083,90,18100,201.11111111111111,1740.6793685691955,Normal
PRV54017,13,2610,200.76923076923077,1740.6793685691955,Normal
PRV51330,19,3810,200.52631578947367,1740.6793685691955,Normal
PRV56978,120,24030,200.25,1740.6793685691955,Normal
PRV51793,25,5000,200.0,1740.6793685691955,Normal
PRV52010,7,1400,200.0,1740.6793685691955,Normal
PRV52261,1,200,200.0,1740.6793685691955,Normal
PRV52596,2,400,200.0,1740.6793685691955,Normal
PRV52744,2,400,200.0,1740.6793685691955,Normal
PRV52791,1,200,200.0,1740.6793685691955,Normal
PRV53081,9,1800,200.0,1740.6793685691955,Normal
PRV53643,1,200,200.0,1740.6793685691955,Normal
PRV53661,1,200,200.0,1740.6793685691955,Normal
PRV53718,1,200,200.0,1740.6793685691955,Normal
PRV54187,1,200,200.0,1740.6793685691955,Normal
PRV54240,72,14400,200.0,1740.6793685691955,Normal
PRV54307,2,400,200.0,1740.6793685691955,Normal
PRV55117,4,800,200.0,1740.6793685691955,Normal
PRV55400,1,200,200.0,1740.6793685691955,Normal
PRV55578,1,200,200.0,1740.6793685691955,Normal
PRV55631,2,400,200.0,1740.6793685691955,Normal
PRV55787,1,200,200.0,1740.6793685691955,Normal
PRV55895,1,200,200.0,1740.6793685691955,Normal
PRV56091,1,200,200.0,1740.6793685691955,Normal
PRV56306,7,1400,200.0,1740.6793685691955,Normal
PRV56318,1,200,200.0,1740.6793685691955,Normal
PRV56854,3,600,200.0,1740.6793685691955,Normal
PRV56964,5,1000,200.0,1740.6793685691955,Normal
PRV57265,1,200,200.0,1740.6793685691955,Normal
PRV57363,2,400,200.0,1740.6793685691955,Normal
PRV57705,2,400,200.0,1740.6793685691955,Normal
PRV54635,33,6590,199.6969696969697,1740.6793685691955,Normal
PRV55072,48,9550,198.95833333333334,1740.6793685691955,Normal
PRV57041,26,5170,198.84615384615384,1740.6793685691955,Normal
PRV57544,52,10340,198.84615384615384,1740.6793685691955,Normal
PRV51185,8,1590,198.75,1740.6793685691955,Normal
PRV53988,32,6360,198.75,1740.6793685691955,Normal
PRV54530,13,2580,198.46153846153845,1740.6793685691955,Normal
PRV55096,27,5350,198.14814814814815,1740.6793685691955,Normal
PRV52271,19,3760,197.89473684210526,1740.6793685691955,Normal
PRV56853,27,5340,197.77777777777777,1740.6793685691955,Normal
PRV51871,30,5920,197.33333333333334,1740.6793685691955,Normal
PRV54467,7,1380,197.14285714285714,1740.6793685691955,Normal
PRV57390,55,10840,197.0909090909091,1740.6793685691955,Normal
PRV55219,89,17530,196.96629213483146,1740.6793685691955,Normal
PRV56667,32,6300,196.875,1740.6793685691955,Normal
PRV51729,19,3740,196.8421052631579,1740.6793685691955,Normal
PRV56858,40,7870,196.75,1740.6793685691955,Normal
PRV53492,3,590,196.66666666666666,1740.6793685691955,Normal
PRV53704,15,2950,196.66666666666666,1740.6793685691955,Normal
PRV55906,21,4130,196.66666666666666,1740.6793685691955,Normal
PRV52512,31,6090,196.4516129032258,1740.6793685691955,Normal
PRV54581,11,2160,196.36363636363637,1740.6793685691955,Normal
PRV57576,22,4320,196.36363636363637,1740.6793685691955,Normal
PRV52456,7,1370,195.71428571428572,1740.6793685691955,Normal
PRV52905,130,25440,195.69230769230768,1740.6793685691955,Normal
PRV56330,16,3130,195.625,1740.6793685691955,Normal
PRV53577,11,2150,195.45454545454547,1740.6793685691955,Normal
PRV53780,26,5080,195.3846153846154,1740.6793685691955,Normal
PRV51451,6,1170,195.0,1740.6793685691955,Normal
PRV51043,23,4480,194.7826086956522,1740.6793685691955,Normal
PRV56538,23,4480,194.7826086956522,1740.6793685691955,Normal
PRV52237,38,7400,194.73684210526315,1740.6793685691955,Normal
PRV56572,20,3890,194.5,1740.6793685691955,Normal
PRV53788,18,3500,194.44444444444446,1740.6793685691955,Normal
PRV53524,52,10110,194.42307692307693,1740.6793685691955,Normal
PRV57435,25,4860,194.4,1740.6793685691955,Normal
PRV57653,82,15920,194.14634146341464,1740.6793685691955,Normal
PRV51555,15,2910,194.0,1740.6793685691955,Normal
PRV52955,73,14160,193.97260273972603,1740.6793685691955,Normal
PRV56740,45,8720,193.77777777777777,1740.6793685691955,Normal
PRV55868,85,16470,193.76470588235293,1740.6793685691955,Normal
PRV57378,35,6780,193.71428571428572,1740.6793685691955,Normal
PRV54296,54,10460,193.7037037037037,1740.6793685691955,Normal
PRV55103,78,15100,193.5897435897436,1740.6793685691955,Normal
PRV52513,20,3870,193.5,1740.6793685691955,Normal
PRV52929,35,6770,193.42857142857142,1740.6793685691955,Normal
PRV54629,3,580,193.33333333333334,1740.6793685691955,Normal
PRV56109,12,2320,193.33333333333334,1740.6793685691955,Normal
PRV56947,3,580,193.33333333333334,1740.6793685691955,Normal
PRV53974,67,12950,193.28358208955223,1740.6793685691955,Normal
PRV52008,25,4830,193.2,1740.6793685691955,Normal
PRV52943,35,6760,193.14285714285714,1740.6793685691955,Normal
PRV56348,58,11200,193.10344827586206,1740.6793685691955,Normal
PRV56882,21,4050,192.85714285714286,1740.6793685691955,Normal
PRV55786,11,2120,192.72727272727272,1740.6793685691955,Normal
PRV53346,4,770,192.5,1740.6793685691955,Normal
PRV55601,8,1540,192.5,1740.6793685691955,Normal
PRV51179,26,5000,192.30769230769232,1740.6793685691955,Normal
PRV57054,27,5190,192.22222222222223,1740.6793685691955,Normal
PRV55191,90,17290,192.11111111111111,1740.6793685691955,Normal
PRV52731,23,4410,191.7391304347826,1740.6793685691955,Normal
PRV55902,69,13230,191.7391304347826,1740.6793685691955,Normal
PRV57468,12,2300,191.66666666666666,1740.6793685691955,Normal
PRV57136,43,8240,191.62790697674419,1740.6793685691955,Normal
PRV53837,13,2490,191.53846153846155,1740.6793685691955,Normal
PRV56401,143,27390,191.53846153846155,1740.6793685691955,Normal
PRV57149,143,27390,191.53846153846155,1740.6793685691955,Normal
PRV51998,28,5360,191.42857142857142,1740.6793685691955,Normal
PRV57540,39,7460,191.28205128205127,1740.6793685691955,Normal
PRV57038,33,6310,191.21212121212122,1740.6793685691955,Normal
PRV55338,46,8790,191.08695652173913,1740.6793685691955,Normal
PRV54634,32,6110,190.9375,1740.6793685691955,Normal
PRV57118,13,2480,190.76923076923077,1740.6793685691955,Normal
PRV55460,18,3430,190.55555555555554,1740.6793685691955,Normal
PRV54086,66,12550,190.15151515151516,1740.6793685691955,Normal
PRV52726,2,380,190.0,1740.6793685691955,Normal
PRV53206,3,570,190.0,1740.6793685691955,Normal
PRV54863,6,1140,190.0,1740.6793685691955,Normal
PRV55312,91,17280,189.8901098901099,1740.6793685691955,Normal
PRV55366,107,20310,189.81308411214954,1740.6793685691955,Normal
PRV53064,35,6640,189.71428571428572,1740.6793685691955,Normal
PRV54427,62,11740,189.3548387096774,1740.6793685691955,Normal
PRV55592,117,22140,189.23076923076923,1740.6793685691955,Normal
PRV53025,50,9460,189.2,1740.6793685691955,Normal
PRV54606,8,1510,188.75,1740.6793685691955,Normal
PRV54383,29,5470,188.6206896551724,1740.6793685691955,Normal
PRV55423,25,4710,188.4,1740.6793685691955,Normal
PRV55086,78,14690,188.33333333333334,1740.6793685691955,Normal
PRV55320,34,6400,188.23529411764707,1740.6793685691955,Normal
PRV53329,11,2070,188.1818181818182,1740.6793685691955,Normal
